id,frequency_rank,source,source_id,source_rank,orthography,reading,romaji,english,verb_class,te_form_pattern,transitivity,register,example_ja,example_en
jv-0461,461,native_bccwj,verb-0283,2049,消す,けす,kesu,erase,su,godan-して,transitive,standard,部屋を出る前に電気を消した。,I turned off the light before leaving the room.
jv-0462,462,native_bccwj,verb-0284,2052,重ねる,かさねる,kasaneru,pile up,ichidan_ru,ichidan-て,transitive,standard,皿を静かに重ねた。,I stacked the plates quietly.
jv-0463,463,native_bccwj,verb-0285,2061,包む,つつむ,tsutsumu,wrap up,mu,godan-んで,transitive,standard,プレゼントを紙で包んだ。,I wrapped the present in paper.
jv-0464,464,kango_suru,kango-suru-0118,118,消費する,しょうひする,shouhi suru,consume,suru,suru-して,unspecified,standard,数字を消費した。,I calculated the numbers.
jv-0465,465,native_bccwj,verb-0286,2070,喋る,しゃべる,shaberu,talk,ru,godan-って,intransitive,standard,友だちと駅で少し喋った。,I talked a little with a friend at the station.
jv-0466,466,slang,slang-0068,68,ミュートする,みゅーとする,myuuto suru,mute,suru,suru-して,unspecified,internet,うるさい通知をミュートした。,I muted the noisy notifications.
jv-0467,467,kango_suru,kango-suru-0119,119,生産する,せいさんする,seisan suru,produce,suru,suru-して,unspecified,standard,週末に新しい物を生産した。,I made something new on the weekend.
jv-0468,468,native_bccwj,verb-0287,2096,取り出す,とりだす,toridasu,take out,su,godan-して,transitive,standard,かばんから本を取り出した。,I took a book out of my bag.
jv-0469,469,kango_suru,kango-suru-0120,120,輸出する,ゆしゅつする,yushutsu suru,export,suru,suru-して,unspecified,standard,会社は車を海外へ輸出した。,The company exported cars overseas.
jv-0470,470,slang,slang-0069,69,タグ付けする,たぐづけする,taguzuke suru,tag someone,suru,suru-して,unspecified,internet,写真に友だちをタグ付けした。,I tagged my friend in the photo.
jv-0471,471,native_bccwj,verb-0288,2109,目立つ,めだつ,medatsu,be conspicuous,tsu,godan-って,intransitive,standard,赤い服が人混みで目立った。,The red clothes stood out in the crowd.
jv-0472,472,native_bccwj,verb-0289,2113,狙う,ねらう,nerau,aim at,u,godan-って,transitive,standard,合格を狙った。,I aimed to pass.
jv-0473,473,native_bccwj,verb-0290,2115,広げる,ひろげる,hirogeru,spread,ichidan_ru,ichidan-て,transitive,standard,青い空が山の上に広げた。,The blue sky spread over the mountains.
jv-0474,474,native_bccwj,verb-0291,2117,握る,にぎる,nigiru,clasp,ru,godan-って,transitive,standard,母の手を握った。,I held my mother’s hand.
jv-0475,475,kango_suru,kango-suru-0121,121,輸入する,ゆにゅうする,yunyuu suru,import,suru,suru-して,unspecified,standard,店は外国のチーズを輸入した。,The shop imported foreign cheese.
jv-0476,476,native_bccwj,verb-0292,2120,伝わる,つたわる,tsutawaru,be handed down,ru,godan-って,intransitive,standard,先生の話が皆に伝わった。,The teacher’s message got across to everyone.
jv-0477,477,slang,slang-0070,70,いいねする,いいねする,iine suru,like a post,suru,suru-して,unspecified,internet,友だちの投稿にいいねした。,I liked my friend’s post.
jv-0478,478,native_bccwj,verb-0293,2136,戻す,もどす,modosu,put back,su,godan-して,transitive,standard,机の上にメモを戻した。,I put a memo on the desk.
jv-0479,479,kango_suru,kango-suru-0122,122,投資する,とうしする,toushi suru,invest,suru,suru-して,unspecified,standard,彼は新しい会社に投資した。,He invested in a new company.
jv-0480,480,native_bccwj,verb-0294,2146,保つ,たもつ,tamotsu,keep,tsu,godan-って,transitive,standard,部屋をきれいに保った。,I kept the room clean.
jv-0481,481,native_bccwj,verb-0295,2153,向く,むく,muku,face,ku,godan-いて,unspecified,standard,夕方、駅に向いた。,I headed to the station in the evening.
jv-0482,482,kango_suru,kango-suru-0123,123,契約する,けいやくする,keiyaku suru,contract,suru,suru-して,unspecified,standard,会社と新しい約束を契約した。,We made a new contract with the company.
jv-0483,483,native_bccwj,verb-0296,2156,引き続く,ひきつづく,hikitsuzuku,continue (for a long time),ku,godan-いて,intransitive,standard,雨は夜まで引き続いた。,The rain continued until night.
jv-0484,484,native_bccwj,verb-0297,2162,休む,やすむ,yasumu,be absent,mu,godan-んで,intransitive,standard,熱があって学校を休んだ。,I was absent from school because I had a fever.
jv-0485,485,native_bccwj,verb-0298,2163,見なす,みなす,minasu,consider as,su,godan-して,transitive,standard,帰る前にもう一度見なした。,I thought about it once more before going home.
jv-0486,486,slang,slang-0071,71,スクショする,すくしょする,sukusho suru,take a screenshot,suru,suru-して,unspecified,internet,大事な画面をスクショした。,I took a screenshot of an important screen.
jv-0487,487,native_bccwj,verb-0299,2165,詰まる,つまる,tsumaru,be packed (with),ru,godan-って,intransitive,standard,かばんに本がたくさん詰まった。,Many books were packed into the bag.
jv-0488,488,native_bccwj,verb-0300,2166,要る,いる,iru,need,ru,godan-って,intransitive,standard,旅行には地図が要った。,A map was needed for the trip.
jv-0489,489,native_bccwj,verb-0301,2168,急ぐ,いそぐ,isogu,hurry,gu,godan-いで,both,standard,駅まで急いだ。,I hurried to the station.
jv-0490,490,kango_suru,kango-suru-0124,124,合意する,ごういする,goui suru,agree,suru,suru-して,unspecified,standard,二人は新しい案に合意した。,The two agreed to the new idea.
jv-0491,491,native_bccwj,verb-0206,1478,纏める,まとめる,matomeru,collect,ichidan_ru,ichidan-て,transitive,standard,旅行の前に情報を纏めた。,I collected information before the trip.
jv-0492,492,native_bccwj,verb-0302,2185,浮かぶ,うかぶ,ukabu,float,bu,godan-んで,unspecified,standard,白い雲が空に浮かんだ。,A white cloud floated in the sky.
jv-0493,493,native_bccwj,verb-0303,2186,足りる,たりる,tariru,be sufficient,ichidan_ru,ichidan-て,intransitive,standard,このお金で十分足りた。,This money was enough.
jv-0494,494,native_bccwj,verb-0304,2189,尽くす,つくす,tsukusu,exhaust,su,godan-して,unspecified,standard,最後まで力を尽くした。,I did my best until the end.
jv-0495,495,native_bccwj,verb-0305,2192,覗く,のぞく,nozoku,"peek (though a keyhole, gap, etc.)",ku,godan-いて,both,standard,窓から少し覗いた。,I peeked out the window a little.
jv-0496,496,kango_suru,kango-suru-0125,125,交渉する,こうしょうする,koushou suru,negotiate,suru,suru-して,unspecified,standard,会議で交渉した。,I negotiated in the meeting.
jv-0497,497,native_bccwj,verb-0306,2195,迫る,せまる,semaru,approach,ru,godan-って,both,standard,電車の時間が迫った。,The train time approached.
jv-0498,498,slang,slang-0072,72,実況する,じっきょうする,jikkyou suru,live-comment,suru,suru-して,unspecified,internet,友だちは試合を実況した。,My friend live-commented on the game.
jv-0499,499,native_bccwj,verb-0001,4,居る,いる,iru,be (of animate objects),ichidan_ru,ichidan-て,intransitive,standard,猫が部屋に居た。,The cat was in the room.
jv-0500,500,native_bccwj,verb-0002,6,有る,ある,aru,be (usu. of inanimate objects),aru_irregular,aru-って,intransitive,standard,机の上に本が有った。,There was a book on the desk.
jv-0501,501,native_bccwj,verb-0307,2211,亡くなる,なくなる,nakunaru,die,ru,godan-って,intransitive,standard,古い木が台風で亡くなった。,The old tree died in the typhoon.
jv-0502,502,kango_suru,kango-suru-0126,126,取引する,とりひきする,torihiki suru,trade,suru,suru-して,unspecified,standard,友だちとカードを取引した。,I traded cards with a friend.
jv-0503,503,native_bccwj,verb-0240,1724,申す,もうす,mousu,say,su,godan-して,transitive,standard,会で大事な点を申した。,I said the important point at the meeting.
jv-0504,504,native_bccwj,verb-0308,2224,育つ,そだつ,sodatsu,be raised (e.g. child),tsu,godan-って,intransitive,standard,私は小さな町で育った。,I was raised in a small town.
jv-0505,505,slang,slang-0073,73,自撮りする,じどりする,jidori suru,take a selfie,suru,suru-して,unspecified,internet,友だちは公園で自撮りした。,My friend took a selfie in the park.
jv-0506,506,kango_suru,kango-suru-0127,127,寄付する,きふする,kifu suru,donate,suru,suru-して,unspecified,standard,学校にお金を寄付した。,I donated money to the school.
jv-0507,507,native_bccwj,verb-0010,40,因る,よる,yoru,be due to,ru,godan-って,intransitive,standard,それは雨に因った。,That was due to the rain.
jv-0508,508,kango_suru,kango-suru-0128,128,共有する,きょうゆうする,kyouyuu suru,share,suru,suru-して,unspecified,standard,友だちと写真を共有した。,I shared a photo with my friend.
jv-0509,509,slang,slang-0074,74,エゴサする,えごさする,egosa suru,ego-search,suru,suru-して,unspecified,internet,自分の名前をエゴサした。,I ego-searched my own name.
jv-0510,510,native_bccwj,verb-0309,2267,慌てる,あわてる,awateru,"become confused (disconcerted, disorganized, disorganised)",ichidan_ru,ichidan-て,intransitive,standard,急な電話で慌てた。,I panicked because of a sudden call.
jv-0511,511,native_bccwj,verb-0012,68,仕舞う,しまう,shimau,finish,u,godan-って,transitive,standard,本を机の中に仕舞った。,I put the book away in the desk.
jv-0512,512,kango_suru,kango-suru-0129,129,所有する,しょゆうする,shoyuu suru,own,suru,suru-して,unspecified,standard,古い本を所有した。,I owned an old book.
jv-0513,513,native_bccwj,verb-0310,2284,訴える,うったえる,uttaeru,raise,ichidan_ru,ichidan-て,transitive,standard,先生に問題を訴えた。,I complained to the teacher about the problem.
jv-0514,514,slang,slang-0075,75,公開する,こうかいする,koukai suru,make public,suru,suru-して,unspecified,internet,その写真をネットで公開した。,I made that photo public online.
jv-0515,515,kango_suru,kango-suru-0130,130,存在する,そんざいする,sonzai suru,exist,suru,suru-して,unspecified,standard,その店はまだ存在した。,The shop still existed.
jv-0516,516,native_bccwj,verb-0311,2295,高まる,たかまる,takamaru,rise,ru,godan-って,intransitive,standard,気持ちが少し高まった。,My feeling rose a little.
jv-0517,517,native_bccwj,verb-0312,2296,踏まえる,ふまえる,fumaeru,be based on,ichidan_ru,ichidan-て,transitive,standard,この話は本に踏まえた。,This story was based on a book.
jv-0518,518,native_bccwj,verb-0313,2302,去る,さる,saru,leave,ru,godan-って,both,standard,朝早く家を去った。,I left home early in the morning.
jv-0519,519,kango_suru,kango-suru-0131,131,発生する,はっせいする,hassei suru,occur,suru,suru-して,unspecified,standard,大きな問題が発生した。,A big problem occurred.
jv-0520,520,native_bccwj,verb-0314,2309,溢れる,あふれる,afureru,overflow,ichidan_ru,ichidan-て,intransitive,standard,水がコップから溢れた。,Water overflowed from the cup.
jv-0521,521,native_bccwj,verb-0315,2315,呟く,つぶやく,tsubuyaku,mutter,ku,godan-いて,unspecified,standard,小さな声で呟いた。,I muttered in a small voice.
jv-0522,522,slang,slang-0076,76,既読無視する,きどくむしする,kidokumushi suru,leave on read,suru,suru-して,unspecified,internet,友だちのLINEを既読無視した。,I left my friend’s LINE message unread or on read.
jv-0523,523,native_bccwj,verb-0316,2324,満たす,みたす,mitasu,satisfy,su,godan-して,transitive,standard,その条件を満たした。,I satisfied the condition.
jv-0524,524,native_bccwj,verb-0317,2326,諦める,あきらめる,akirameru,give up,ichidan_ru,ichidan-て,transitive,standard,先生は学生にヒントを諦めた。,The teacher gave the student a hint.
jv-0525,525,native_bccwj,verb-0318,2327,断る,ことわる,kotowaru,refuse,ru,godan-って,transitive,standard,会で相手に強く断った。,Someone pushed back hard in the meeting.
jv-0526,526,kango_suru,kango-suru-0132,132,発見する,はっけんする,hakken suru,discover,suru,suru-して,unspecified,standard,新しい方法を発見した。,I discovered a new way.
jv-0527,527,native_bccwj,verb-0319,2338,防ぐ,ふせぐ,fusegu,defend (against),gu,godan-いで,transitive,standard,雨を防いだ。,I blocked the rain.
jv-0528,528,kango_suru,kango-suru-0133,133,発明する,はつめいする,hatsumei suru,invent,suru,suru-して,unspecified,standard,新しい道具を発明した。,I invented a new tool.
jv-0529,529,slang,slang-0077,77,既読スルーする,きどくするーする,kidokusuruu suru,leave on read,suru,suru-して,unspecified,internet,友だちのLINEを既読スルーした。,I left my friend’s LINE message unread or on read.
